ms924998(v=msdn.10)	Creating a New BSP Definition
ms924985(v=msdn.10)	Cloning an Existing BSP
ms924770(v=msdn.10)	Adding a Driver to an Existing BSP
ms924768(v=msdn.10)	Adding a Boot Loader to a BSP Definition
ms928132(v=msdn.10)	Exporting Features from the Catalog
ms927304(v=msdn.10)	Creating a .cec File for an Application
ms926389(v=msdn.10)	Adding an Implementation
ms926327(v=msdn.10)	Adding a Build Method
ms926317(v=msdn.10)	Adding BIB Information
ms925001(v=msdn.10)	Creating a .cec File for a Driver
ms907547(v=msdn.10)	Customizing a .cec File Using the CEC Editor
ms926379(v=msdn.10)	Adding a Device Driver to the Catalog
ms938183(v=msdn.10)	Creating a .cec File Using a Text Editor
ms938160(v=msdn.10)	Adding a CECInfo Block to a .cec File
ms938166(v=msdn.10)	Adding a ComponentType Block to a .cec File
ms938174(v=msdn.10)	Adding an Implementation Block to a .cec File
ms938153(v=msdn.10)	Adding a BuildMethod Block to a .cec File
ms938146(v=msdn.10)	Adding BIB Information to a .cec File
ms926330(v=msdn.10)	Adding a .cec File to the Catalog
ms928507(v=msdn.10)	Removing a .cec File from the Catalog
ms938058(v=msdn.10)	Copying and Modifying an Existing .cec File for a Driver
ms907927(v=msdn.10)	Reverting to an Empty Catalog
ms928664(v=msdn.10)	Localizing a Configuration File
ms928669(v=msdn.10)	Stripping Quotation Marks from an .str File
ms909774(v=msdn.10)	Project and Platform File Localization
ms930775(v=msdn.10)	Adding Project-Specific or Platform-Specific Files During the Makeimg.exe Phase
ms907482(v=msdn.10)	Creating Platform Files in the Correct Directory
ms930794(v=msdn.10)	Creating Project Files in the Correct Directory
ms928662(v=msdn.10)	Displaying Localized Font Files Correctly in a Project
ms930808(v=msdn.10)	Having the Default Locale Automatically Set when the OS Initializes
ms909452(v=msdn.10)	NLS Table Configuration
ms930773(v=msdn.10)	Adding an LCID to the NLS Table
ms928665(v=msdn.10)	Removing an LCID from the NLS Table
ms930130(v=msdn.10)	Locale Code Table
ms930801(v=msdn.10)	Enabling an Additional Code Page on a Platform
ms911311(v=msdn.10)	Week Number Implementation
ms909785(v=msdn.10)	UI Element Localization
ms909778(v=msdn.10)	Currency Symbol Localization
ms925053(v=msdn.10)	Multilingual User Interface
ms909764(v=msdn.10)	Japanese Localization
ms930787(v=msdn.10)	Building a Japanese IM and IM Selector Sample for a Japanese Build
ms925044(v=msdn.10)	Simplified Chinese Localization
ms925045(v=msdn.10)	Traditional Chinese Localization
ms909768(v=msdn.10)	Korean Localization
ms925032(v=msdn.10)	Agfa AC3 Font Compression and Decompression
ms925033(v=msdn.10)	Font Versions
ms938021(v=msdn.10)	Transcriber Handwriting Recognizer Application
ms925034(v=msdn.10)	Handwriting Recognition Engine
ms938198(v=msdn.10)	How to Create an SDK for a Custom Platform
ms930805(v=msdn.10)	Exporting an SDK
ms927013(v=msdn.10)	Building an SDK
ms938643(v=msdn.10)	Exporting an SDK from the Command Line
ms928182(v=msdn.10)	Modifying the SDK Installation Properties
ms928183(v=msdn.10)	Modifying the SDK Product Properties
ms926853(v=msdn.10)	Adding a Splash Screen to an SDK Installation
ms926380(v=msdn.10)	Adding an End User License Agreement to an SDK
ms928593(v=msdn.10)	Selecting the Supported OS Image for an SDK
ms928178(v=msdn.10)	Modifying the Development Language Support for an SDK
ms924981(v=msdn.10)	Development Application Framework Selection for an SDK
ms926907(v=msdn.10)	Adding User-defined Files to an SDK
ms926370(v=msdn.10)	Adding Custom Help Files to an SDK
ms928179(v=msdn.10)	Modifying Emulation Settings for an SDK
ms928119(v=msdn.10)	Emulator Configuration
ms925050(v=msdn.10)	MSI-based Installer Modification
ms926278(v=msdn.10)	Version
ms938390(v=msdn.10)	CEStrings
ms926243(v=msdn.10)	Strings
ms938382(v=msdn.10)	CEDevice
ms938406(v=msdn.10)	CopyFiles
ms938375(v=msdn.10)	AddReg
ms938387(v=msdn.10)	CEShortcuts
ms938678(v=msdn.10)	SourceDisksNames
ms938674(v=msdn.10)	SourceDisksFiles
ms906510(v=msdn.10)	DestinationDirs
ms924763(v=msdn.10)	CAB Wizard Syntax
ms924964(v=msdn.10)	Catalog Utility
ms924970(v=msdn.10)	CeBackup Tool
ms924994(v=msdn.10)	Createmui Tool
ms907510(v=msdn.10)	Creating a ROM Image File Stamped With a License Key
ms938283(v=msdn.10)	#define
ms938311(v=msdn.10)	#undef
ms938299(v=msdn.10)	#include
ms938291(v=msdn.10)	#error
ms938306(v=msdn.10)	#message
ms938498(v=msdn.10)	Keyboard Layout Generator Tool
ms930104(v=msdn.10)	Loadcepc.exe Boot Loader Usage
ms930116(v=msdn.10)	Loadcepc.exe File Copy Usage
ms909531(v=msdn.10)	ROM Image Creation
ms909541(v=msdn.10)	Troubleshooting: Invalid Fix-ups in ROM Image
ms930356(v=msdn.10)	Master Build Tool
ms930360(v=msdn.10)	Memory Usage Tool
ms910184(v=msdn.10)	Special Characters in a .mak File
ms930733(v=msdn.10)	Targets
ms909480(v=msdn.10)	Dependents
ms909435(v=msdn.10)	Command Modifiers
ms909516(v=msdn.10)	File Name Syntax
ms909537(v=msdn.10)	Inline Files in a .mak File
ms930655(v=msdn.10)	Special Nmake.exe Macros
ms909478(v=msdn.10)	Rule Defining
ms930388(v=msdn.10)	Predefined Rules
ms909536(v=msdn.10)	Inferred Dependents and Rules
ms930382(v=msdn.10)	Precedence in Inference Rules
ms909494(v=msdn.10)	Dot Directives
ms938625(v=msdn.10)	Readlog Tool
ms938650(v=msdn.10)	Romimage
ms928686(v=msdn.10)	Using the Set Environment Variable Tool
ms930727(v=msdn.10)	Sysgen Tool
ms928687(v=msdn.10)	Using the Sysgen Capture Tool
ms938005(v=msdn.10)	Sysgenplatform Tool
ms938075(v=msdn.10)	Viewbin Tool
ms926281(v=msdn.10)	Wceload Tool
ms930978(v=msdn.10)	Windows CE Build Environment Tool
ms930988(v=msdn.10)	Windows CE Console Debug Shell Tool
ms927310(v=msdn.10)	Creating a Command Prompt Build Window
ms927005(v=msdn.10)	Building a Platform Using the Build Demo Tool
ms926982(v=msdn.10)	Building a Project from the Command Line
ms926105(v=msdn.10)	IApplication Events
ms938472(v=msdn.10)	IDSAddIn::OnConnection
ms938476(v=msdn.10)	IDSAddIn::OnDisconnection
ms926091(v=msdn.10)	IApplication::AddCommand
ms926094(v=msdn.10)	IApplication::AddCommandBarButton
ms926100(v=msdn.10)	IApplication::EnableModeless
ms926113(v=msdn.10)	IApplication::SetAddInInfo
ms863578(v=msdn.10)	Microprocessor Manufacturer Resources
ms863607(v=msdn.10)	Supported Compilers
ms863593(v=msdn.10)	Compiler Command Line Options
ms863613(v=msdn.10)	Response Files
ms863615(v=msdn.10)	CL Environment Variable
ms863586(v=msdn.10)	File Alternatives
ms863587(v=msdn.10)	Output File Redirection
ms863545(v=msdn.10)	ARM-specific Options
ms863604(v=msdn.10)	Hitachi-specific Options
ms863580(v=msdn.10)	MIPS-specific Options
ms863566(v=msdn.10)	File Name Extensions and Compiler Processing
ms863567(v=msdn.10)	Format of a C ++ Decorated Name
ms864180(v=msdn.10)	About Intrinsic Functions
ms864165(v=msdn.10)	Integer Intrinsic Functions
ms864074(v=msdn.10)	Floating-Point Intrinsic Functions
ms864481(v=msdn.10)	String and Block Intrinsic Functions
ms864483(v=msdn.10)	System Intrinsic Functions
ms863618(v=msdn.10)	ARM10 Intrinsic Functions
ms863620(v=msdn.10)	ARM DSP-Enhanced Intrinsic Functions
ms863628(v=msdn.10)	ARM XSCALE Intrinsic Functions
ms864192(v=msdn.10)	Intrinsic Functions for Hitachi Microprocessors
ms864482(v=msdn.10)	Supported and Expanded MIPS Intrinsic Functions
ms864307(v=msdn.10)	MIPS NEC5432 Intrinsic Functions
ms864308(v=msdn.10)	MIPS SandCraft SR1-GX Intrinsic Functions
ms864497(v=msdn.10)	What's New for the ARM Compiler
ms881425(v=msdn.10)	ARM Registers
ms881427(v=msdn.10)	ARM Stack Frame Layout
ms881422(v=msdn.10)	ARM Parameter Passing
ms881426(v=msdn.10)	ARM Return Values
ms881420(v=msdn.10)	ARM Prolog
ms881419(v=msdn.10)	ARM Epilog
ms864486(v=msdn.10)	THUMB Epilog
ms864487(v=msdn.10)	THUMB Prolog
ms881424(v=msdn.10)	ARM Prolog and Epilog Coding Examples
ms863627(v=msdn.10)	ARM pdata Structures
ms881421(v=msdn.10)	ARM Assembler Macros
ms881470(v=msdn.10)	Mode Switching
ms881450(v=msdn.10)	ARM Compiler Flags
ms881453(v=msdn.10)	iw16
ms881454(v=msdn.10)	iw32
ms881455(v=msdn.10)	iwcall
ms863635(v=msdn.10)	Code Size Efficiency
ms864346(v=msdn.10)	Run-time Efficiency
ms863590(v=msdn.10)	Predeclared ARM Register Names
ms881416(v=msdn.10)	Built-in ARM Assembler Variables
ms863606(v=msdn.10)	ARM Initialization and Layout Directives
ms863576(v=msdn.10)	ARM Linking Directives
ms863562(v=msdn.10)	ARM Diagnostic Directives
ms863563(v=msdn.10)	ARM Directives for Conditional Assembly
ms863564(v=msdn.10)	ARM Dynamic Listing Directive Options
ms863610(v=msdn.10)	ARM-Thumb Interworking Directives
ms863560(v=msdn.10)	ARM Constant and Variable Declarations
ms863547(v=msdn.10)	ARM Assembler Directives for Macro Definition
ms863584(v=msdn.10)	Miscellaneous ARM Directives
ms881476(v=msdn.10)	SH-3 Registers
ms881481(v=msdn.10)	SH-3 Stack Frame Layout
ms881472(v=msdn.10)	SH-3 Parameter Passing
ms881477(v=msdn.10)	SH-3 Return Values
ms881479(v=msdn.10)	SH-3 Prolog
ms881478(v=msdn.10)	SH-3 Epilog
ms881475(v=msdn.10)	SH-3 Prolog and Epilog Examples
ms881473(v=msdn.10)	SH-3 pdata Format
ms881471(v=msdn.10)	SH-3 Assembler Macros
ms864347(v=msdn.10)	SH3-DSP Documentation Disclaimer
ms864100(v=msdn.10)	SH3-DSP General Registers
ms863599(v=msdn.10)	SH3-DSP Status Registers
ms863598(v=msdn.10)	SH3-DSP Control Registers
ms863592(v=msdn.10)	RS, RE, and ME Control Registers
ms863600(v=msdn.10)	SH3-DSP System Registers
ms863641(v=msdn.10)	DSP Unit Registers
ms864310(v=msdn.10)	SH3-DSP Data Formats
ms863585(v=msdn.10)	Modulo Addressing
ms863642(v=msdn.10)	DSP Repeat-Loop Control
ms881440(v=msdn.10)	SH-4 Registers
ms881434(v=msdn.10)	SH-4 Frame and Stack Pointers
ms881435(v=msdn.10)	SH-4 Leaf Routines
ms881429(v=msdn.10)	Argument Area
ms881430(v=msdn.10)	Argument Block
ms881436(v=msdn.10)	Argument Block Mapping
ms881433(v=msdn.10)	Floating-Point Parameter Example
ms863595(v=msdn.10)	SH-4 Functions with Variable Argument Lists
ms881441(v=msdn.10)	SH-4 Return Values
ms881438(v=msdn.10)	SH-4 Prolog
ms881432(v=msdn.10)	SH-4 Epilog
ms863596(v=msdn.10)	SH-4 Prolog and Epilog Examples
ms863597(v=msdn.10)	SH-4 pdata Format
ms881431(v=msdn.10)	SH-4 Assembler Macros
ms864348(v=msdn.10)	SH-4 and SH3-DSP Inline Assembly Language
ms864282(v=msdn.10)	Intrinsic Functions and SHx Inline Assembly
ms863609(v=msdn.10)	The __asm Keyword in SHx Inline Assembly
ms863611(v=msdn.10)	__asm Restrictions in SHx Inline Assembly
ms863559(v=msdn.10)	Constants in SHx Inline Assembly
ms863608(v=msdn.10)	Symbols and Labels in SHx Inline Assembly
ms863589(v=msdn.10)	Integer and Non-scalar Parameters
ms863588(v=msdn.10)	Floating-point and Double Parameters
ms863570(v=msdn.10)	SH-4 Mode Bits
ms863612(v=msdn.10)	Branching in SHx Inline Assembly
ms881413(v=msdn.10)	SH-3 Examples
ms881414(v=msdn.10)	SH-4 Examples
ms881482(v=msdn.10)	SHx Assembler Documentation Disclaimer
ms881487(v=msdn.10)	Differences Between SHASM and Hitachi Assembler
ms882136(v=msdn.10)	New SHx Assembler Registers
ms882059(v=msdn.10)	New SHx Assembler Instructions
ms864478(v=msdn.10)	SHx Assembler Programming Limitations
ms864322(v=msdn.10)	SHOW Output Type Options
ms881490(v=msdn.10)	SHASM Macro Definition
ms881491(v=msdn.10)	Macro Generation Numbers
ms882157(v=msdn.10)	Understanding the Section Directive
ms881492(v=msdn.10)	SHASM Predefined .EQU Symbols
ms881488(v=msdn.10)	SHASM Floating Point Data
ms863602(v=msdn.10)	SHASM Floating Point Data Blocks
ms881489(v=msdn.10)	SHASM Function-Definition Directives
ms882144(v=msdn.10)	SHASM Debug Information Directives
ms864477(v=msdn.10)	SHASM PRINT Directive Specifiers
ms864474(v=msdn.10)	SHASM LIST Directive Specifiers
ms864473(v=msdn.10)	SHASM FORM Directive Specifiers
ms864476(v=msdn.10)	SHASM Miscellaneous Directives
ms881485(v=msdn.10)	SHASM Conditional Assembly Directives
ms881468(v=msdn.10)	MIPS General Purpose Registers
ms864305(v=msdn.10)	MIPS I, II Argument Registers
ms864306(v=msdn.10)	MIPS IV Argument Registers
ms881458(v=msdn.10)	MIPS Frame and Stack Pointers
ms881459(v=msdn.10)	MIPS Leaf Routines
ms881452(v=msdn.10)	MIPS Functions with Variable Argument Lists
ms881463(v=msdn.10)	MIPSII Prolog Example
ms881461(v=msdn.10)	MIPS16 Prolog Example
ms881462(v=msdn.10)	MIPSII Epilog Example
ms881460(v=msdn.10)	MIPS16 Epilog Example
ms881465(v=msdn.10)	MIPS pdata Format
ms881456(v=msdn.10)	MIPS Assembler Macros
ms881449(v=msdn.10)	Stand-alone MIPS Assembler
ms863575(v=msdn.10)	Intrinsic Functions and MIPS Inline Assembly
ms881446(v=msdn.10)	MIPS Assembly Language Resources
ms881412(v=msdn.10)	MIPS __asm Statement Registers
ms863638(v=msdn.10)	C or C++ References in MIPS Inline Assembly
ms881448(v=msdn.10)	Restrictions to MIPS __asm Statements
ms881447(v=msdn.10)	MIPS Inline Assembly Language Examples
ms864528(v=msdn.10)	_byteswap_uint64
ms864529(v=msdn.10)	_byteswap_ulong
ms864530(v=msdn.10)	_byteswap_ushort
ms864531(v=msdn.10)	_CacheRelease
ms864532(v=msdn.10)	_CacheWriteBack
ms864533(v=msdn.10)	_CopyDoubleFromInt64
ms864534(v=msdn.10)	_CopyFloatFromInt32
ms864535(v=msdn.10)	_CopyInt32FromFloat
ms864536(v=msdn.10)	_CopyInt64FromDouble
ms864537(v=msdn.10)	_CountLeadingOnes
ms864538(v=msdn.10)	_CountLeadingOnes64
ms864539(v=msdn.10)	_CountLeadingSigns
ms864540(v=msdn.10)	_CountLeadingSigns64
ms864541(v=msdn.10)	_CountLeadingZeros
ms864542(v=msdn.10)	_CountLeadingZeros64
ms864543(v=msdn.10)	_CountOneBits
ms864544(v=msdn.10)	_CountOneBits64
ms879733(v=msdn.10)	_debugbreak
ms879747(v=msdn.10)	_ICacheRefresh
ms879759(v=msdn.10)	_isunordered
ms879760(v=msdn.10)	_isunorderedf
ms880027(v=msdn.10)	_MulHigh
ms880043(v=msdn.10)	_MulUnsignedHigh
ms880212(v=msdn.10)	_prefetch
ms880279(v=msdn.10)	_ReadWriteBarrier
ms881365(v=msdn.10)	_trap
ms881387(v=msdn.10)	_WriteBarrier
ms879755(v=msdn.10)	_INTRINSIC_IS_HELPER
ms879756(v=msdn.10)	_INTRINSIC_IS_INLINE
ms879757(v=msdn.10)	_INTRINSIC_IS_SAFE
ms879758(v=msdn.10)	_INTRINSIC_IS_SUPPORTED
ms864519(v=msdn.10)	_AddSatInt
ms879732(v=msdn.10)	_DAddSatInt
ms879740(v=msdn.10)	_DSubSatInt
ms880216(v=msdn.10)	_PreLoad
ms880274(v=msdn.10)	_ReadCoProcessor
ms880795(v=msdn.10)	_SmulAdd_SL_ACC
ms880612(v=msdn.10)	_SmulAddHi_SW_ACC
ms880697(v=msdn.10)	_SmulAddHi_SW_SL
ms880776(v=msdn.10)	_SmulAddHi_SW_SQ
ms880593(v=msdn.10)	_SmulAddHiLo_SW_ACC
ms880599(v=msdn.10)	_SmulAddHiLo_SW_SL
ms880608(v=msdn.10)	_SmulAddHiLo_SW_SQ
ms880788(v=msdn.10)	_SmulAddLo_SW_ACC
ms880789(v=msdn.10)	_SmulAddLo_SW_SL
ms880790(v=msdn.10)	_SmulAddLo_SW_SQ
ms880782(v=msdn.10)	_SmulAddLoHi_SW_ACC
ms880786(v=msdn.10)	_SmulAddLoHi_SW_SL
ms880787(v=msdn.10)	_SmulAddLoHi_SW_SQ
ms880792(v=msdn.10)	_SmulAddPack_2SW_ACC
ms880793(v=msdn.10)	_SmulAddWHi_SW_SL
ms880794(v=msdn.10)	_SmulAddWLo_SW_SL
ms880797(v=msdn.10)	_SmulHi_SW_SL
ms880796(v=msdn.10)	_SmulHiLo_SW_SL
ms880799(v=msdn.10)	_SmulLo_SW_SL
ms880798(v=msdn.10)	_SmulLoHi_SW_SL
ms880800(v=msdn.10)	_SmulWHi_SW_SL
ms880801(v=msdn.10)	_SmulWLo_SW_SL
ms880808(v=msdn.10)	_SubSatInt
ms881394(v=msdn.10)	_WriteCoProcessor
ms863630(v=msdn.10)	BKPT
ms863634(v=msdn.10)	CLZ
ms881406(v=msdn.10)	__fmac
ms881409(v=msdn.10)	__movca
ms881410(v=msdn.10)	__prefetch
ms882181(v=msdn.10)	_Convolve
ms882188(v=msdn.10)	_Dot3dVW0
ms882200(v=msdn.10)	_Dot3dVW1
ms882207(v=msdn.10)	_Dot4dV
ms882214(v=msdn.10)	_LoadMatrix
ms882234(v=msdn.10)	_Multiply4dM
ms882241(v=msdn.10)	_SaveMatrix
ms882252(v=msdn.10)	_XDMultMatrix
ms882285(v=msdn.10)	_XDXform3dV
ms882379(v=msdn.10)	_XDXform4dV
ms882386(v=msdn.10)	_Xform3dV
ms882393(v=msdn.10)	_Xform4dV
ms881404(v=msdn.10)	__emul
ms881405(v=msdn.10)	__emulu
ms881407(v=msdn.10)	__ll_lshift
ms881408(v=msdn.10)	__ll_rshift
ms881411(v=msdn.10)	__regsize
ms881374(v=msdn.10)	__ull_rshift
ms864514(v=msdn.10)	_abs_ps
ms864515(v=msdn.10)	_abs_sl
ms864516(v=msdn.10)	_abs_su
ms864517(v=msdn.10)	_abs_vl
ms864518(v=msdn.10)	_abs_vu
ms864520(v=msdn.10)	_add_ob
ms864521(v=msdn.10)	_add_ps
ms864522(v=msdn.10)	_add_sl
ms864523(v=msdn.10)	_add_su
ms864524(v=msdn.10)	_add_vl
ms864525(v=msdn.10)	_add_vu
ms864526(v=msdn.10)	_alni_ob
ms864527(v=msdn.10)	_and_ob
ms864549(v=msdn.10)	_c_eq_ob
ms864550(v=msdn.10)	_c_eq_ps
ms864551(v=msdn.10)	_c_eq_sl
ms864552(v=msdn.10)	_c_eq_su
ms864553(v=msdn.10)	_c_eq_vl
ms864554(v=msdn.10)	_c_eq_vu
ms864556(v=msdn.10)	_c_f_ps
ms864557(v=msdn.10)	_c_f_sl
ms864558(v=msdn.10)	_c_f_su
ms864559(v=msdn.10)	_c_f_vl
ms864560(v=msdn.10)	_c_f_vu
ms864561(v=msdn.10)	_c_le_ob
ms864562(v=msdn.10)	_c_le_ps
ms864563(v=msdn.10)	_c_le_sl
ms864564(v=msdn.10)	_c_le_su
ms864565(v=msdn.10)	_c_le_vl
ms864566(v=msdn.10)	_c_le_vu
ms864567(v=msdn.10)	_c_lt_ob
ms864568(v=msdn.10)	_c_lt_ps
ms864569(v=msdn.10)	_c_lt_sl
ms864570(v=msdn.10)	_c_lt_su
ms864571(v=msdn.10)	_c_lt_vl
ms864572(v=msdn.10)	_c_lt_vu
ms864700(v=msdn.10)	_c_nge_ps
ms879587(v=msdn.10)	_c_nge_sl
ms879594(v=msdn.10)	_c_nge_su
ms879601(v=msdn.10)	_c_nge_vl
ms879604(v=msdn.10)	_c_nge_vu
ms879635(v=msdn.10)	_c_ngl_ps
ms879640(v=msdn.10)	_c_ngl_sl
ms879645(v=msdn.10)	_c_ngl_su
ms879648(v=msdn.10)	_c_ngl_vl
ms879654(v=msdn.10)	_c_ngl_vu
ms879611(v=msdn.10)	_c_ngle_ps
ms879616(v=msdn.10)	_c_ngle_sl
ms879618(v=msdn.10)	_c_ngle_su
ms879624(v=msdn.10)	_c_ngle_vl
ms879629(v=msdn.10)	_c_ngle_vu
ms879657(v=msdn.10)	_c_ngt_ps
ms879665(v=msdn.10)	_c_ngt_sl
ms879671(v=msdn.10)	_c_ngt_su
ms879679(v=msdn.10)	_c_ngt_vl
ms879682(v=msdn.10)	_c_ngt_vu
ms879691(v=msdn.10)	_c_ole_ps
ms879693(v=msdn.10)	_c_ole_sl
ms879694(v=msdn.10)	_c_ole_su
ms879695(v=msdn.10)	_c_ole_vl
ms879696(v=msdn.10)	_c_ole_vu
ms879697(v=msdn.10)	_c_olt_ps
ms879698(v=msdn.10)	_c_olt_sl
ms879699(v=msdn.10)	_c_olt_su
ms879700(v=msdn.10)	_c_olt_vl
ms879701(v=msdn.10)	_c_olt_vu
ms879702(v=msdn.10)	_c_seq_ps
ms879703(v=msdn.10)	_c_seq_sl
ms879704(v=msdn.10)	_c_seq_su
ms879705(v=msdn.10)	_c_seq_vl
ms879706(v=msdn.10)	_c_seq_vu
ms879707(v=msdn.10)	_c_sf_ps
ms879708(v=msdn.10)	_c_sf_sl
ms879709(v=msdn.10)	_c_sf_su
ms879710(v=msdn.10)	_c_sf_vl
ms879711(v=msdn.10)	_c_sf_vu
ms879712(v=msdn.10)	_c_ueq_ps
ms879713(v=msdn.10)	_c_ueq_sl
ms879714(v=msdn.10)	_c_ueq_su
ms879715(v=msdn.10)	_c_ueq_vl
ms879716(v=msdn.10)	_c_ueq_vu
ms879717(v=msdn.10)	_c_ule_ps
ms879718(v=msdn.10)	_c_ule_sl
ms879719(v=msdn.10)	_c_ule_su
ms879720(v=msdn.10)	_c_ule_vl
ms879721(v=msdn.10)	_c_ule_vu
ms879722(v=msdn.10)	_c_ult_ps
ms879723(v=msdn.10)	_c_ult_sl
ms879724(v=msdn.10)	_c_ult_su
ms879725(v=msdn.10)	_c_ult_vl
ms879726(v=msdn.10)	_c_ult_vu
ms879727(v=msdn.10)	_c_un_ps
ms879728(v=msdn.10)	_c_un_sl
ms879729(v=msdn.10)	_c_un_su
ms879730(v=msdn.10)	_c_un_vl
ms879731(v=msdn.10)	_c_un_vu
ms864545(v=msdn.10)	_cvt_ps_s
ms864546(v=msdn.10)	_cvt_s_pl
ms864547(v=msdn.10)	_cvt_s_pu
ms879734(v=msdn.10)	_disable
ms879735(v=msdn.10)	_div_ps
ms879736(v=msdn.10)	_div_sl
ms879737(v=msdn.10)	_div_su
ms879738(v=msdn.10)	_div_vl
ms879739(v=msdn.10)	_div_vu
ms879741(v=msdn.10)	_enable
ms879742(v=msdn.10)	_ersqrt_ps
ms879743(v=msdn.10)	_ersqrt_sl
ms879744(v=msdn.10)	_ersqrt_su
ms879745(v=msdn.10)	_ersqrt_vl
ms879746(v=msdn.10)	_ersqrt_vu
ms879750(v=msdn.10)	_InterlockedCompareExchange
ms879751(v=msdn.10)	_InterlockedCompareExchange64
ms879752(v=msdn.10)	_InterlockedDecrement
ms879753(v=msdn.10)	_InterlockedExchangeAdd
ms879754(v=msdn.10)	_InterlockedIncrement
ms879761(v=msdn.10)	_madd_ps
ms879762(v=msdn.10)	_madd_sl
ms879763(v=msdn.10)	_madd_su
ms879764(v=msdn.10)	_madd_vl
ms879765(v=msdn.10)	_madd_vu
ms879766(v=msdn.10)	_max_ob
ms879767(v=msdn.10)	_min_ob
