aa447107(v=msdn.10)	Implementing the OEMPreDownload Function
aa447069(v=msdn.10)	Creating a Test .bin File for Download
aa447140(v=msdn.10)	Verifying .bin File Download
aa447104(v=msdn.10)	Implementing the OEMLaunch Function
aa447102(v=msdn.10)	Implementing the OEMIsFlashAddr Function
aa447105(v=msdn.10)	Implementing the OEMMapMemAddr Function
aa447099(v=msdn.10)	Implementing the Flash Memory Erase Functions
aa447108(v=msdn.10)	Implementing the OEMWriteFlash Function
aa447117(v=msdn.10)	Modifying the .bib File to Produce a Downloadable Image
aa447046(v=msdn.10)	Adding Support for Download Progress Indication
aa447048(v=msdn.10)	Adding Support for Memory Verification
aa447049(v=msdn.10)	Adding Support for Multiple-BIN Image Notification
aa447047(v=msdn.10)	Adding Support for Image Signatures
ms904886(v=msdn.10)	OEMDebugInit
ms904922(v=msdn.10)	OEMLaunch
ms904928(v=msdn.10)	OEMPlatformInit
ms904931(v=msdn.10)	OEMPreDownload
ms904910(v=msdn.10)	OEMInitDebugSerial
ms904935(v=msdn.10)	OEMReadDebugByte
aa446987(v=msdn.10)	OEMWriteDebugByte
aa446989(v=msdn.10)	OEMWriteDebugString
ms904923(v=msdn.10)	OEMMapMemAddr
ms904934(v=msdn.10)	OEMReadData
ms904947(v=msdn.10)	OEMShowProgress
ms904025(v=msdn.10)	EbootEtherReadData
ms904026(v=msdn.10)	EbootGetDHCPAddr
ms904027(v=msdn.10)	EbootInitEtherTransport
ms904028(v=msdn.10)	EbootWaitForHostConnect
ms904891(v=msdn.10)	OEMEthGetFrame
ms904896(v=msdn.10)	OEMEthSendFrame
ms904884(v=msdn.10)	OEMContinueEraseFlash
ms904899(v=msdn.10)	OEMFinishEraseFlash
ms904918(v=msdn.10)	OEMIsFlashAddr
ms904948(v=msdn.10)	OEMStartEraseFlash
aa446990(v=msdn.10)	OEMWriteFlash
ms903982(v=msdn.10)	BootloaderMain
aa447026(v=msdn.10)	StartUp
ms904892(v=msdn.10)	OEMEthGetSecs
ms904881(v=msdn.10)	OEMCheckSignature
ms904925(v=msdn.10)	OEMMultiBINNotify
aa446986(v=msdn.10)	OEMVerifyMemory
ms904138(v=msdn.10)	EDBG_ADDR
ms901823(v=msdn.10)	Kernel Image Libraries
ms902384(v=msdn.10)	Thread Scheduling Timers
ms901822(v=msdn.10)	Kernel Global Variables for Scheduling
ms902379(v=msdn.10)	Suspend State
ms902348(v=msdn.10)	OEM Power Off State
ms902364(v=msdn.10)	Resume State
ms902349(v=msdn.10)	OEM Resume State
ms902199(v=msdn.10)	KITL Transport Communications
ms901817(v=msdn.10)	Interrupt and Polled Transport
ms901643(v=msdn.10)	Active and Passive KITL
aa447112(v=msdn.10)	Including the VBridge Library in the Run-Time Image
aa447093(v=msdn.10)	Enabling the VMini Virtual Adapter
ms901811(v=msdn.10)	Implementation of the Variable Tick Scheduler
aa447096(v=msdn.10)	Implementation of the SPI_GETPLATFORMVERSION IOCTL
ms901739(v=msdn.10)	Best Practices for Developing a Production-Quality OAL
ms901740(v=msdn.10)	Best Practices for Secure and Reliable OAL
ms901789(v=msdn.10)	BSP and CSP Directory Layout
ms901760(v=msdn.10)	BSP File-Naming Conventions
ms901806(v=msdn.10)	Hardware Platforms with Production-Quality OAL Support
ms901746(v=msdn.10)	Boot Arguments Library
ms901762(v=msdn.10)	Cache Library
ms901821(v=msdn.10)	I/O Library
ms901819(v=msdn.10)	Interrupt Library
ms901818(v=msdn.10)	Interrupt Latency Timing Library
ms901820(v=msdn.10)	IOCTL Library
ms902190(v=msdn.10)	KITL Library
ms902311(v=msdn.10)	Logging Library
ms902325(v=msdn.10)	Memory Library
ms902355(v=msdn.10)	PCI Library
ms902381(v=msdn.10)	Timer Library
aa447146(v=msdn.10)	Boot Arguments Reference Internal Interface
aa447143(v=msdn.10)	Boot Arguments Constants
aa447262(v=msdn.10)	OALArgsQuery
aa447372(v=msdn.10)	OAL_ARGS_HEADER
aa447152(v=msdn.10)	Cache Reference Kernel Interface
aa447153(v=msdn.10)	Cache Reference OAL Interface
aa447151(v=msdn.10)	Cache Reference Internal Interface
aa447263(v=msdn.10)	OALCacheGlobalsInit
aa447265(v=msdn.10)	OALCleanDCache
aa447266(v=msdn.10)	OALCleanDCacheLines
aa447267(v=msdn.10)	OALClearDTLB
aa447268(v=msdn.10)	OALClearDTLBEntry
aa447269(v=msdn.10)	OALClearITLB
aa447270(v=msdn.10)	OALClearITLBEntry
aa447271(v=msdn.10)	OALClearTLB
aa447272(v=msdn.10)	OALClearTLBEntry
aa447274(v=msdn.10)	OALFlushDCache
aa447275(v=msdn.10)	OALFlushDCacheLines
aa447276(v=msdn.10)	OALFlushICache
aa447277(v=msdn.10)	OALFlushICacheLines
aa447294(v=msdn.10)	OALIoCtlHalGetCacheInfo
aa447229(v=msdn.10)	g_oalCacheInfo
aa447373(v=msdn.10)	OAL_CACHE_INFO
aa447178(v=msdn.10)	I/O Reference Kernel Interface
aa447179(v=msdn.10)	I/O Reference OAL Interface
aa447290(v=msdn.10)	OALIoBusPowerOff
aa447291(v=msdn.10)	OALIoBusPowerOn
aa447293(v=msdn.10)	OALIoCtlHalDdkCall
aa447310(v=msdn.10)	OALIoReadBusData
aa447311(v=msdn.10)	OALIoTransBusAddress
aa447312(v=msdn.10)	OALIoTransSystemAddress
aa447313(v=msdn.10)	OALIoWriteBusData
aa447249(v=msdn.10)	IOCTL_OAL_BUSPOWEROFF
aa447250(v=msdn.10)	IOCTL_OAL_BUSPOWERON
aa447251(v=msdn.10)	IOCTL_OAL_READBUSDATA
aa447252(v=msdn.10)	IOCTL_OAL_TRANSBUSADDRESS
aa447253(v=msdn.10)	IOCTL_OAL_TRANSSYSADDRESS
aa447254(v=msdn.10)	IOCTL_OAL_WRITEBUSDATA
aa447224(v=msdn.10)	CLRPORT8
aa447221(v=msdn.10)	CLRPORT16
aa447223(v=msdn.10)	CLRPORT32
aa447227(v=msdn.10)	CLRREG8
aa447225(v=msdn.10)	CLRREG16
aa447226(v=msdn.10)	CLRREG32
aa447244(v=msdn.10)	INPORT8
aa447242(v=msdn.10)	INPORT16
aa447243(v=msdn.10)	INPORT32
aa447247(v=msdn.10)	INREG8
aa447245(v=msdn.10)	INREG16
aa447246(v=msdn.10)	INREG32
aa447258(v=msdn.10)	MASKPORT8
aa447256(v=msdn.10)	MASKPORT16
aa447257(v=msdn.10)	MASKPORT32
aa447261(v=msdn.10)	MASKREG8
aa447259(v=msdn.10)	MASKREG16
aa447260(v=msdn.10)	MASKREG32
aa447409(v=msdn.10)	OUTPORT8
aa447407(v=msdn.10)	OUTPORT16
aa447408(v=msdn.10)	OUTPORT32
aa447412(v=msdn.10)	OUTREG8
aa447410(v=msdn.10)	OUTREG16
aa447411(v=msdn.10)	OUTREG32
aa447416(v=msdn.10)	SETPORT8
aa447414(v=msdn.10)	SETPORT16
aa447415(v=msdn.10)	SETPORT32
aa447419(v=msdn.10)	SETREG8
aa447417(v=msdn.10)	SETREG16
aa447418(v=msdn.10)	SETREG32
aa447374(v=msdn.10)	OAL_DDK_PARAMS
aa447166(v=msdn.10)	Interrupt Reference Kernel Interface
aa447167(v=msdn.10)	Interrupt Reference OAL Interface
aa447165(v=msdn.10)	Interrupt Reference Internal Interface
aa447164(v=msdn.10)	Interrupt Reference Hardware Platform Callback Functions
aa447155(v=msdn.10)	Interrupt Constants
aa447215(v=msdn.10)	BSPIntrActiveIrq
aa447216(v=msdn.10)	BSPIntrDisableIrq
aa447217(v=msdn.10)	BSPIntrDoneIrq
aa447218(v=msdn.10)	BSPIntrEnableIrq
aa447219(v=msdn.10)	BSPIntrInit
aa447220(v=msdn.10)	BSPIntrRequestIrqs
aa447279(v=msdn.10)	OALIntrDisableIrqs
aa447280(v=msdn.10)	OALIntrDoneIrqs
aa447281(v=msdn.10)	OALIntrEnableIrqs
aa447282(v=msdn.10)	OALIntrInit
aa447283(v=msdn.10)	OALIntrMapInit
aa447284(v=msdn.10)	OALIntrReleaseSysIntr
aa447285(v=msdn.10)	OALIntrRequestIrqs
aa447286(v=msdn.10)	OALIntrRequestSysIntr
aa447287(v=msdn.10)	OALIntrStaticTranslate
aa447288(v=msdn.10)	OALIntrTranslateIrq
aa447289(v=msdn.10)	OALIntrTranslateSysIntr
aa447304(v=msdn.10)	OALIoCtlHalReleaseSysIntr
aa447305(v=msdn.10)	OALIoCtlHalRequestIrq
aa447306(v=msdn.10)	OALIoCtlHalRequestSysIntr
aa447160(v=msdn.10)	Interrupt Latency Timing Reference Kernel Interface
aa447161(v=msdn.10)	Interrupt Latency Timing Reference OAL Interface
aa447301(v=msdn.10)	OALIoCtlHalILTiming
aa447230(v=msdn.10)	g_oalILT
aa447375(v=msdn.10)	OAL_ILT_STATE
aa447172(v=msdn.10)	IOCTL Reference External Interface
aa447168(v=msdn.10)	IOCTL Constants
aa447292(v=msdn.10)	OALIoCtlHalDDI
aa447295(v=msdn.10)	OALIoCtlHalGetDeviceId
aa447296(v=msdn.10)	OALIoCtlHalGetDeviceInfo
aa447297(v=msdn.10)	OALIoCtlHalGetHWEntropy
aa447298(v=msdn.10)	OALIoCtlHalGetRandomSeed
aa447299(v=msdn.10)	OALIoCtlHalGetRegSecureKeys
aa447300(v=msdn.10)	OALIoCtlHalGetUUID
aa447302(v=msdn.10)	OALIoCtlHalInitRegistry
aa447303(v=msdn.10)	OALIoCtlHalReboot
aa447307(v=msdn.10)	OALIoCtlHalUpdateMode
aa447308(v=msdn.10)	OALIoCtlProcessorInfo
aa447231(v=msdn.10)	g_oalIoCtlClockSpeed
aa447232(v=msdn.10)	g_oalIoCtlInstructionSet
aa447233(v=msdn.10)	g_oalIoCtlPlatformOEM
aa447234(v=msdn.10)	g_oalIoCtlPlatformType
aa447235(v=msdn.10)	g_oalIoCtlProcessorCore
aa447236(v=msdn.10)	g_oalIoCtlProcessorName
aa447237(v=msdn.10)	g_oalIoCtlProcessorVendor
aa447238(v=msdn.10)	g_oalIoCtlTable
aa447376(v=msdn.10)	OAL_IOCTL_HANDLER
aa447186(v=msdn.10)	KITL Reference Ethernet Driver Interface
aa447187(v=msdn.10)	KITL Reference Serial Driver Interface
aa447181(v=msdn.10)	KITL Constants
aa447401(v=msdn.10)	OAL_KITL_FLAGS
aa447403(v=msdn.10)	OAL_KITL_TYPE
aa447377(v=msdn.10)	OAL_KITLETH_CURRENT_PACKET_FILTER
aa447378(v=msdn.10)	OAL_KITLETH_DEINIT
aa447379(v=msdn.10)	OAL_KITLETH_DISABLE_INTS
aa447380(v=msdn.10)	OAL_KITLETH_ENABLE_INTS
aa447381(v=msdn.10)	OAL_KITLETH_GET_FRAME
aa447382(v=msdn.10)	OAL_KITLETH_INIT
aa447383(v=msdn.10)	OAL_KITLETH_INIT_DMABUFFER
aa447384(v=msdn.10)	OAL_KITLETH_MULTICAST_LIST
aa447385(v=msdn.10)	OAL_KITLETH_POWER_OFF
aa447386(v=msdn.10)	OAL_KITLETH_POWER_ON
aa447387(v=msdn.10)	OAL_KITLETH_SEND_FRAME
aa447388(v=msdn.10)	OAL_KITLSERIAL_DEINIT
aa447389(v=msdn.10)	OAL_KITLSERIAL_DISABLE_INTS
aa447390(v=msdn.10)	OAL_KITLSERIAL_ENABLE_INTS
aa447391(v=msdn.10)	OAL_KITLSERIAL_FLOW_CONTROL
aa447392(v=msdn.10)	OAL_KITLSERIAL_INIT
aa447393(v=msdn.10)	OAL_KITLSERIAL_POWER_OFF
aa447394(v=msdn.10)	OAL_KITLSERIAL_POWER_ON
aa447395(v=msdn.10)	OAL_KITLSERIAL_RECV
aa447396(v=msdn.10)	OAL_KITLSERIAL_SEND
aa447397(v=msdn.10)	OAL_KITLSERIAL_SENDCOMPLETE
aa447309(v=msdn.10)	OALIoCtlVBridge
aa447314(v=msdn.10)	OALKitlCreateName
aa447315(v=msdn.10)	OALKitlDeviceName
aa447316(v=msdn.10)	OALKitlDeviceType
aa447317(v=msdn.10)	OALKitlFindDevice
aa447318(v=msdn.10)	OALKitlGetDevLoc
aa447319(v=msdn.10)	OALKitlInit
aa447320(v=msdn.10)	OALKitlInitRegistry
aa447321(v=msdn.10)	OALKitlIPtoString
aa447322(v=msdn.10)	OALKitlMACtoString
aa447323(v=msdn.10)	OALKitlPowerOff
aa447324(v=msdn.10)	OALKitlPowerOn
aa447325(v=msdn.10)	OALKitlStart
aa447326(v=msdn.10)	OALKitlStringToIP
aa447327(v=msdn.10)	OALKitlStringToMAC
aa447239(v=msdn.10)	g_oalKitlBuffer
aa447255(v=msdn.10)	KITL_SERIAL_INFO
aa447398(v=msdn.10)	OAL_KITL_ARGS
aa447399(v=msdn.10)	OAL_KITL_DEVICE
aa447400(v=msdn.10)	OAL_KITL_ETH_DRIVER
aa447402(v=msdn.10)	OAL_KITL_SERIAL_DRIVER
aa447194(v=msdn.10)	Logging Reference OAL Interface
aa447189(v=msdn.10)	Logging Constants
aa447329(v=msdn.10)	OALLog
aa447330(v=msdn.10)	OALLogPrintf
aa447331(v=msdn.10)	OALLogSerial
aa447332(v=msdn.10)	OALLogSetZones
aa447334(v=msdn.10)	OALLogV
aa447240(v=msdn.10)	g_oalLogMask
aa447328(v=msdn.10)	OALLED
aa447335(v=msdn.10)	OALMASK
aa447336(v=msdn.10)	OALMSG
aa447337(v=msdn.10)	OALMSGS
aa447370(v=msdn.10)	OALZONE
aa447202(v=msdn.10)	OAL Trace Zones
aa447199(v=msdn.10)	Memory Reference Kernel Interface
aa447200(v=msdn.10)	Memory Reference OAL Interface
aa447195(v=msdn.10)	Memory Constants
aa447264(v=msdn.10)	OALCAtoUA
aa447338(v=msdn.10)	OALPAtoCA
aa447339(v=msdn.10)	OALPAtoUA
aa447340(v=msdn.10)	OALPAtoVA
aa447368(v=msdn.10)	OALUAtoCA
aa447369(v=msdn.10)	OALVAtoPA
aa447228(v=msdn.10)	g_oalAddressTable
aa447371(v=msdn.10)	OAL_ADDRESS_TABLE
aa447205(v=msdn.10)	PCI Reference OAL Interface
aa447341(v=msdn.10)	OALPCICfgRead
aa447342(v=msdn.10)	OALPCICfgWrite
aa447343(v=msdn.10)	OALPCIConfig
aa447344(v=msdn.10)	OALPCIDump
aa447345(v=msdn.10)	OALPCIDumpConfig
aa447346(v=msdn.10)	OALPCIFindNextId
aa447347(v=msdn.10)	OALPCIGetHeaderType
aa447348(v=msdn.10)	OALPCIGetId
aa447349(v=msdn.10)	OALPCIGetInterruptPin
aa447350(v=msdn.10)	OALPCIGetMBAR
aa447351(v=msdn.10)	OALPCIGetSecBusNum
aa447352(v=msdn.10)	OALPCIGetSubBusNum
aa447353(v=msdn.10)	OALPCIInit
aa447354(v=msdn.10)	OALPCIPowerOff
aa447355(v=msdn.10)	OALPCIPowerOn
aa447356(v=msdn.10)	OALPCIRegisterAsUsed
aa447357(v=msdn.10)	OALPCITransBusAddress
aa447404(v=msdn.10)	OAL_PCI_LOCATION
aa447212(v=msdn.10)	Timer Reference Kernel Interface
aa447213(v=msdn.10)	Timer Reference OAL Interface
aa447211(v=msdn.10)	Timer Reference Internal Interface
aa447273(v=msdn.10)	OALCPUIdle
aa447278(v=msdn.10)	OALGetTickCount
aa447358(v=msdn.10)	OALStall
aa447359(v=msdn.10)	OALTimerCountsSinceSysTick
aa447360(v=msdn.10)	OALTimerGetCompare
aa447361(v=msdn.10)	OALTimerGetCount
aa447362(v=msdn.10)	OALTimerInit
aa447363(v=msdn.10)	OALTimerInitCount
aa447364(v=msdn.10)	OALTimerIntrHandler
aa447365(v=msdn.10)	OALTimerRecharge
aa447366(v=msdn.10)	OALTimerSetCompare
aa447367(v=msdn.10)	OALTimerUpdate
aa447241(v=msdn.10)	g_oalTimer
aa447405(v=msdn.10)	OAL_TIMER_STATE
ms901738(v=msdn.10)	ARM Vector Floating-Point Unit Support
ms902329(v=msdn.10)	MIPSII and MIPSIV Kernel
ms902371(v=msdn.10)	SHx Kernels
ms902399(v=msdn.10)	x86 Kernel
ms901734(v=msdn.10)	ARM Kernel Initialization
ms902331(v=msdn.10)	MIPS Kernel Initialization
ms902370(v=msdn.10)	SHx Kernel Initialization
ms902400(v=msdn.10)	x86 Kernel Initialization
ms901826(v=msdn.10)	Kernel Relocation
ms902324(v=msdn.10)	Memory Initialization
ms901767(v=msdn.10)	Completion of Kernel Initialization
ms902380(v=msdn.10)	System Halt
aa447077(v=msdn.10)	Creating the OAL Sources and Makefile Files
aa447055(v=msdn.10)	Building the OAL Source Code
aa447076(v=msdn.10)	Creating the Kernel Directory
aa447071(v=msdn.10)	Creating Stubs for OAL Functions
aa447054(v=msdn.10)	Building the Kernel Executable Image
ms901737(v=msdn.10)	ARM Microprocessor
ms902332(v=msdn.10)	MIPS Microprocessor
ms902372(v=msdn.10)	SHx Microprocessor
ms902344(v=msdn.10)	OEMAddressTable
ms901761(v=msdn.10)	Cache Flush Routines
ms901799(v=msdn.10)	Enabling the Debug Serial Port
aa447136(v=msdn.10)	Sharing Code Between the Boot Loader and the OAL
ms902383(v=msdn.10)	System Tick Timer Initialization
ms902382(v=msdn.10)	System Tick Timer Implementation
ms901787(v=msdn.10)	Defining an Interrupt Identifier
ms901783(v=msdn.10)	Creating an Interrupt Identifier
ms901813(v=msdn.10)	Initializing an Interrupt
aa447095(v=msdn.10)	Handling an Interrupt
ms901790(v=msdn.10)	Disabling an Interrupt
ms902354(v=msdn.10)	Passing Data between an ISR and an IST
ms901781(v=msdn.10)	CPU Utilization
ms901816(v=msdn.10)	Interactions between OEMIdle and the Thread Timer
ms902386(v=msdn.10)	Types of System Tick Timers
ms901774(v=msdn.10)	CPUClearSysTimerIRQ Routine
ms901775(v=msdn.10)	CPUEnterIdle Routine
ms901776(v=msdn.10)	CPUGetSysTimerCountElapsed Routine
ms901778(v=msdn.10)	CPUGetSysTimerCountMax Routine
ms901780(v=msdn.10)	CPUSetSysTimerCount Routine
ms901796(v=msdn.10)	Enabling KITL
aa447103(v=msdn.10)	Implementing the OEMKitlInit Function
aa447109(v=msdn.10)	Implementing the Real-Time Clock and System Timer
ms901768(v=msdn.10)	Config.bib Customization
ms902320(v=msdn.10)	MainMemoryEndAddress Customization
ms902347(v=msdn.10)	OEMGetExtensionDRAM Customization
ms902358(v=msdn.10)	pNKEnumExtensionDRAM Customization
ms901770(v=msdn.10)	Configuring Object Store Memory
ms901784(v=msdn.10)	Creating Physical to Virtual Mappings
ms902323(v=msdn.10)	Memory Addressing
ms902357(v=msdn.10)	PerfCountSinceTick and PerfCountFreq
ms901810(v=msdn.10)	ILTiming Support
ms902361(v=msdn.10)	Providing System Information
ms902362(v=msdn.10)	Rebooting the Target Device
aa447124(v=msdn.10)	Setting the Real-Time Clock
ms901809(v=msdn.10)	Identifying Devices Uniquely
aa447094(v=msdn.10)	Erasing the Object Store
ms901807(v=msdn.10)	High-Performance Counter Support
ms902350(v=msdn.10)	OSBench Support
ms901773(v=msdn.10)	Configuring the Process Boot Phase
ms903992(v=msdn.10)	CeLog Flags
ms902412(v=msdn.10)	CPU Dependencies for OAL Functions
ms903984(v=msdn.10)	CacheErrorHandler
ms904164(v=msdn.10)	FlushDCache
ms904173(v=msdn.10)	FlushICache
ms904425(v=msdn.10)	InitClock
ms904877(v=msdn.10)	OEMARMCacheMode
ms904878(v=msdn.10)	OEMCacheRangeFlush
ms904882(v=msdn.10)	OEMClearDebugCommError
ms904885(v=msdn.10)	OEMDataAbortHandler
ms904900(v=msdn.10)	OEMFlushCache
ms904901(v=msdn.10)	OEMGetExtensionDRAM
ms904903(v=msdn.10)	OEMGetRealTime
ms904906(v=msdn.10)	OEMIdle
ms904908(v=msdn.10)	OEMInit
ms904911(v=msdn.10)	OEMInterruptDisable
ms904912(v=msdn.10)	OEMInterruptDone
ms904913(v=msdn.10)	OEMInterruptEnable
ms904914(v=msdn.10)	OEMInterruptHandler
ms904915(v=msdn.10)	OEMInterruptHandlerFIQ
ms904917(v=msdn.10)	OEMIoControl
ms904926(v=msdn.10)	OEMNMI
ms904927(v=msdn.10)	OEMNMIHandler
ms904930(v=msdn.10)	OEMPowerOff
ms904944(v=msdn.10)	OEMSetAlarmTime
ms904945(v=msdn.10)	OEMSetRealTime
aa447017(v=msdn.10)	pReadRegistryFromOEM
aa447022(v=msdn.10)	SC_GetTickCount
aa447027(v=msdn.10)	TLBClear
ms903995(v=msdn.10)	CertifyModule
ms903996(v=msdn.10)	CertifyModuleFinal
ms903997(v=msdn.10)	CertifyModuleInit
ms903998(v=msdn.10)	CreateInstance
ms904005(v=msdn.10)	DestroyInstance
ms904192(v=msdn.10)	FreeIntChainHandler
ms904429(v=msdn.10)	IOControl
ms904841(v=msdn.10)	KLibAllocShareMem
ms904850(v=msdn.10)	KLibFreeShareMem
ms904854(v=msdn.10)	LoadIntChainHandler
ms904856(v=msdn.10)	lpNKHaltSystem
ms904863(v=msdn.10)	NKCallIntChain
ms904864(v=msdn.10)	NKCreateStaticMapping
ms904865(v=msdn.10)	NKForceCleanBoot
ms904879(v=msdn.10)	OEMCertifyModule
ms904880(v=msdn.10)	OEMCertifyModuleInit
ms904883(v=msdn.10)	OEMClearIntSources
ms904887(v=msdn.10)	OEMEnumExtensionDRAM
ms904894(v=msdn.10)	OEMEthISR
ms904895(v=msdn.10)	OEMEthQueryClientInfo
ms904898(v=msdn.10)	OEMFindFirstWakeSource
ms904902(v=msdn.10)	OEMGetInterrupt
ms904904(v=msdn.10)	OEMGetWakeupSource
ms904905(v=msdn.10)	OEMHandleVFPException
ms904907(v=msdn.10)	OEMIndicateIntSource
ms904909(v=msdn.10)	OEMInitCoProcRegisterSavedArea
ms904916(v=msdn.10)	OEMIntrOccurs
aa447406(v=msdn.10)	OEMIsRom
