2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Completing an OAL
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Completing an OAL :: Supporting High-Resolution Timers
3	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Customizing Memory
4	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Customizing Memory :: Configuring System Memory
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Enabling Power Management
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Enabling Power Management :: Sample OAL Implementations of OEMIdle
5	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Enabling Power Management :: Sample OAL Implementations of OEMIdle :: Boilerplate Interface Routines
6	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Implementing an ISR
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Implementing the OEMInit Function
4	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Implementing the OEMIoControl Function
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Implementing the OEMIoControl Function :: Supporting Interrupt Latency Timing
3	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Microprocessor-specific Issues
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: Microprocessor-specific Issues :: x86 Microprocessor
3	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: OAL StartUp Function Implementation :: CPU Initialization
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: OAL StartUp Function Implementation :: CPU Initialization :: ARM Kernels
4	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: OAL StartUp Function Implementation :: Kernel Initialization
4	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: OAL StartUp Function Implementation :: Kernel Initialization :: Other Kernel Tasks
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: How to Develop an OEM Adaptation Layer :: OEMCacheRangeFlush Function Implementation
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: Ethernet Debugging Services
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Custom KITL
5	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Custom KITL :: KITL IOCTLs :: EDBG IOCTLs
11	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Custom KITL :: KITL IOCTLs :: VMINI IOCTLs
10	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Custom KITL :: Required KITL Functions
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Production-Quality OAL
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Production-Quality OAL :: KITL Enumerations for Production-Quality OAL
10	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Production-Quality OAL :: KITL Functions for Production-Quality OAL :: KITL Functions for Any Driver
16	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Production-Quality OAL :: KITL Functions for Production-Quality OAL :: KITL Functions for Ethernet Drivers
10	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Production-Quality OAL :: KITL Functions for Production-Quality OAL :: KITL Functions for Serial Drivers
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Production-Quality OAL :: KITL Global Variables for Production-Quality OAL
5	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Kernel Independent Transport Layer :: KITL Reference for Production-Quality OAL :: KITL Structures for Production-Quality OAL
4	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer :: Kernel Scheduler
4	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer :: Kernel States
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Functions
63	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Functions :: Optional OAL Functions
27	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Functions :: Other OAL Functions
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Functions :: Required ILTiming Functions
27	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Functions :: Required OAL Functions
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Functions :: Required Profiling Functions
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Global Variables
27	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Global Variables :: Optional OAL Variables
4	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Global Variables :: Required OAL Variables
7	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL IOCTLs :: CEDDK IOCTLs
8	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL IOCTLs :: Device Information IOCTLs
6	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL IOCTLs :: Filesys.exe IOCTLs
17	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL IOCTLs :: Kernel Debugger IOCTLs
11	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL IOCTLs :: Other OAL IOCTLs
5	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL IOCTLs :: Power Manager IOCTLs
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL IOCTLs :: Security IOCTLs
7	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL IOCTLs :: Tools IOCTLs
4	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Macros
17	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: OEM Adaptation Layer Reference :: OAL Structures
5	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL
11	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Components
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Boot Arguments Reference
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Boot Arguments Reference :: Boot Arguments Functions
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Boot Arguments Reference :: Boot Arguments Structures
3	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Cache Reference
14	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Cache Reference :: Cache Functions
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Cache Reference :: Cache Global Variables
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Cache Reference :: Cache Structures
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: I/O Reference
7	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: I/O Reference :: I/O Functions
6	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: I/O Reference :: I/O IOCTLs
30	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: I/O Reference :: I/O Macros
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: I/O Reference :: I/O Structures
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: IOCTL Reference
11	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: IOCTL Reference :: IOCTL Functions
8	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: IOCTL Reference :: IOCTL Global Variables
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: IOCTL Reference :: IOCTL Structures
2	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Interrupt Latency Timing Reference
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Interrupt Latency Timing Reference :: Interrupt Latency Timing Functions
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Interrupt Latency Timing Reference :: Interrupt Latency Timing Global Variables
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Interrupt Latency Timing Reference :: Interrupt Latency Timing Structures
5	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Interrupt Reference
20	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Interrupt Reference :: Interrupt Functions
3	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Logging Reference
5	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Logging Reference :: Logging Functions
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Logging Reference :: Logging Global Variables
5	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Logging Reference :: Logging Macros
3	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Memory Reference
6	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Memory Reference :: Memory Functions
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Memory Reference :: Memory Global Variables
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Memory Reference :: Memory Structures
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: PCI Reference
17	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: PCI Reference :: PCI Functions
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: PCI Reference :: PCI Structures
3	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Timer Reference
15	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Timer Reference :: Timer Functions
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Timer Reference :: Timer Global Variables
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Developing a Board Support Package :: Developing an OEM Adaptation Layer :: Production-Quality OAL :: Production-Quality OAL Reference :: Timer Reference :: Timer Structures
1	Windows Embedded CE 6.0 :: Windows Embedded CE 6.0 Documentation :: Bringing Up a Hardware Platform :: Migrating a BSP to Windows Embedded CE 6.0 :: BSP Migration Guide
